y1	y2
-2.43331	-2.88969
0.256232	0.177607
-1.75757	-0.719162
-1.62618	-4.21474
-0.58844	-0.913174
-2.67397	-2.7634
-2.89069	2.75517
1.66912	-1.51879
2.04627	-0.0357311
1.5316	1.0179
0.793613	2.72834
-1.17191	2.40513
0.616297	-0.664219
2.18736	-0.911428
3.79858	-0.323536
-1.74826	1.73732
1.67995	1.09311
0.011203	-2.43248
-2.65372	0.864687
-0.823288	-3.25832
-0.370178	2.46993
1.29604	-2.61954
1.647	-2.39525
-0.948835	2.26519
3.79931	-0.595947
-2.05545	0.491373
-1.64378	-0.107708
1.61214	2.59551
-0.0150498	0.496664
-3.61956	-1.12253
1.48177	0.120689
2.2327	-0.980401
-1.2687	3.67127
1.4553	3.06655
-0.329433	-2.35286
2.25821	1.21273
-0.209856	-2.4803
0.0102167	3.56319
1.18766	1.53956
1.14922	2.14332
-1.70097	-1.48764
0.183238	-1.99731
-2.89049	-0.390689
-0.0477814	-1.44516
2.24405	-0.493488
0.504429	-1.46346
-1.49088	-1.48324
1.64252	-1.02221
-3.81991	0.14229
-1.75038	-1.90932
2.18697	3.84192
-0.942275	2.37036
1.42455	1.62864
0.923671	-1.30535
-0.130741	-0.840654
0.935847	-1.91964
0.792645	-1.56878
-0.296754	0.269668
2.52398	2.21131
-1.50481	-2.40104
2.20373	-1.41984
-0.379086	-0.0165282
1.85038	-3.67452
0.172564	-0.452575
0.997672	5.04348
1.03838	-1.35399
-2.57642	1.18238
-1.49389	-1.59675
-1.46265	-0.00730534
0.626126	-0.488244
1.53855	-4.70814
0.0523472	-0.863377
-0.162211	-2.79416
-1.59635	-2.00513
-2.22876	0.100038
0.549366	0.181118
-1.27569	1.25003
-0.0648519	2.35095
-1.63492	1.24729
-2.07946	0.116961
2.52238	-1.27625
-6.08665	-0.0619423
-1.9668	-2.83715
0.867415	0.337866
0.689016	4.11869
0.0820744	0.63313
-1.08523	1.69284
1.96212	-2.22969
1.47625	-2.75012
-0.726075	-1.65114
2.14606	2.82561
2.51128	-1.34747
-3.03485	-0.349033
-2.15619	1.71446
-0.261915	0.686099
4.37527	-0.0991334
1.74011	0.635953
0.822723	1.55028
2.54135	-0.605816
3.72528	-1.54104
4.2566	0.660906
1.17681	0.750514
-2.24289	0.452341
3.90418	-1.08724
2.91193	0.0301789
3.19135	0.111351
-0.938337	4.18982
-0.562551	-1.7704
0.81011	2.49007
-0.424348	-0.474529
1.56927	-0.606313
1.7282	-0.452457
3.17334	1.84005
0.824324	-0.468023
-3.39872	1.76798
-1.80741	-2.80857
2.63232	-0.896745
-0.756797	-0.66632
0.265264	3.93123
-0.617543	1.73147
-0.993268	-0.590031
-1.66324	-1.54464
-0.511923	-2.9107
-3.24549	1.93796
2.12867	1.125
3.192	0.942971
0.661021	-1.65859
-1.96186	-0.651713
-0.174045	-3.59929
2.36574	0.685729
-0.218021	-1.012
3.40647	-0.139153
-0.432929	-0.0855577
0.30256	0.558444
0.783241	1.99731
1.62825	3.06717
2.19652	1.44148
-0.939452	2.54022
0.0952718	-0.377342
-3.14969	1.00207
2.25858	-2.93761
-1.11043	-2.83206
3.36674	2.1552
-2.28799	0.491346
3.16711	1.83276
5.00294	2.68965
0.86045	1.14092
-1.0888	2.34622
0.379976	2.46898
1.01981	-2.97211
2.28028	-0.649401
-2.32307	1.94354
0.520805	0.73811
0.72114	-0.0549022
0.209068	-0.384537
1.60759	0.648942
0.754596	0.722329
0.924073	-1.2591
-1.18736	2.19315
2.44051	1.94773
1.93177	-0.798474
0.457134	2.8142
0.639143	-1.92742
4.23302	-1.16001
-0.0181269	-1.59708
-1.15246	-0.106059
-2.6992	-4.19225
-0.695609	1.89484
0.765938	-0.457447
-0.724586	-0.907068
-0.675984	-2.44815
-1.75784	0.834003
2.80057	-1.04769
0.694909	-3.11537
-0.102634	5.11181
1.85863	0.00794475
-3.26907	-0.663451
-2.77915	-2.22751
-2.97749	-1.55902
-2.52426	1.08497
-0.922723	0.295972
0.492756	-3.48872
3.81342	1.40026
-2.89923	0.875985
1.71444	-3.19199
-1.13255	0.42067
1.96441	-3.31397
-0.0934829	1.83818
1.40803	1.27693
2.19694	3.03821
0.15168	-1.71035
-1.11173	-1.50656
-0.897583	-2.94015
-4.55493	3.46427
-2.99521	-0.999225
-1.10997	-1.58876
-0.133696	0.550046
0.632949	4.76492
-3.70708	-2.43772
-0.525455	2.36513
-1.62075	1.78291
-1.73749	2.62091
-0.604121	-0.235667
-3.95532	1.06123
-0.0573674	2.40483
-2.76898	-1.87619
-3.08742	-0.968808
-1.92226	1.3831
-0.984283	3.82378
-1.28693	-1.23944
1.61973	1.77846
-0.395117	1.17042
1.87248	-0.870643
1.33051	1.25608
-2.09208	0.527749
0.860069	-0.643328
1.2414	-2.32462
-0.109897	2.53629
-4.99249	-0.988137
0.977517	1.70363
1.57138	-0.824129
1.64068	-1.25716
-1.46352	1.66567
-1.59678	2.02437
-1.44773	-1.35005
-1.99682	-1.19636
1.69988	-1.3689
0.422644	0.522172
-2.32074	2.00856
-1.011	1.58036
-1.82644	-0.232836
-3.55877	-0.649396
-3.39493	0.569932
-1.56348	-0.239233
-0.742689	2.60629
1.29116	-1.3326
-0.469639	1.09511
1.40316	-1.3494
1.27273	0.359953
-1.52617	-2.30242
-1.58909	-2.01655
-3.25042	-0.667234
2.61794	1.99052
-1.12867	-0.160913
-0.931799	0.100323
1.44385	0.608373
2.22451	3.11392
3.53004	0.136482
-0.415752	-0.81948
0.829015	-0.913403
0.714603	-0.240903
1.59404	-1.82876
2.26498	2.3228
2.33837	0.93464
-0.728619	1.37142
-0.604745	0.39298
-0.214598	1.31433
0.240903	-0.670978
3.65213	1.22909
-2.48141	0.159739
-1.32505	6.01895
-2.28444	0.432365
-1.33782	0.791643
-2.91722	1.42544
1.56823	-0.145463
1.02637	0.0694668
-1.05051	-0.198138
0.801827	0.583678
2.32602	0.853363
-0.22403	-0.0147263
-0.0409746	4.00472
0.00603791	-3.98531
-2.50742	0.000113893
0.44339	1.00078
-0.0991541	-0.227493
-1.93086	-0.204574
1.34722	2.2388
1.72243	2.04524
-0.053288	-0.333102
-0.931056	1.01011
3.22502	-0.511647
2.40219	-2.22191
-2.84014	-1.15627
1.1301	0.538669
1.61963	0.970216
0.0768173	-0.84081
4.7276	0.792519
2.13223	-0.0225357
-2.81409	-1.46128
-0.0504285	-1.44525
-3.14032	0.0592937
-1.55176	-0.244148
-0.047173	-2.43591
-3.61421	1.174
-2.2686	-0.474908
-0.559812	0.652411
-3.94682	0.715251
2.31894	-0.638311
1.35371	2.6142
2.16	0.571396
0.358942	-0.423559
-2.80462	2.69989
2.34957	-0.623404
3.9641	2.96287
3.62373	0.768636
-0.052319	0.970018
1.3727	0.10433
0.660355	0.770466
2.03997	-1.05761
-0.322902	1.5204
-3.30054	-1.42461
-0.30864	1.37694
-0.0752319	2.17217
-0.533378	2.23563
-1.24038	0.378445
-0.883431	1.57499
-2.47654	-0.122544
-1.86763	-0.899
-0.301775	-1.15786
-1.18377	-2.67433
-0.046878	0.576613
-1.40303	2.75639
-1.87494	0.194094
-0.973272	1.68187
-1.2489	0.275677
-3.64042	-3.07153
-0.472799	-0.19232
5.05984	-3.07131
1.43789	-1.75699
-0.249199	-4.99579
1.18262	-1.20361
1.19837	1.37537
-0.205731	6.56919
0.725427	2.03352
1.47971	1.97222
-0.396972	-2.09618
-0.512449	-3.55988
-1.71096	-0.868553
-0.339661	0.429669
-1.47199	-2.83474
-1.77689	1.44389
-1.29832	-1.00127
-0.478253	0.707764
-0.406855	1.70945
-0.0103001	1.70861
-1.62796	-0.418934
-0.511521	-0.156148
-2.2977	2.18519
2.18121	0.172817
-0.135017	0.89153
3.33839	-1.34402
-1.01329	-0.235798
-1.00931	-2.38473
3.13518	1.52677
0.702338	-0.209814
-0.935598	2.80826
-1.14488	0.688544
-1.09534	-0.639027
-1.7792	-0.12472
3.60678	3.82745
-2.15324	0.184547
-3.64226	-3.75549
-0.879133	-2.30539
0.411244	1.20138
0.0375918	0.62631
1.73298	-0.106952
-1.19536	-2.30171
3.03153	2.36391
-3.41092	-1.91761
0.420412	-0.42734
2.54539	3.993
2.63819	2.91073
2.10517	-2.5942
-0.67341	-0.504597
-0.392341	-1.48151
-0.719739	2.84906
0.0606944	-0.98914
-2.33246	-2.25276
-5.86854	2.52799
4.07322	-0.087393
2.49961	-0.0142505
1.50596	0.711315
1.13398	1.25761
2.18347	1.11109
2.94946	1.54331
-0.196293	0.259131
0.317605	-3.73188
-3.21958	-0.325251
1.6368	-2.57166
-1.21784	-0.968265
1.21617	-2.11353
-1.01657	2.3869
0.0263165	1.65855
2.25732	0.374481
-1.6444	4.15293
0.11914	2.03915
0.68045	-2.10454
3.74491	-2.58012
-6.10757	-0.588127
1.40711	-2.61013
1.23661	2.06818
-1.70539	-1.08183
0.855561	-3.10048
-1.49795	0.300121
1.58702	-1.10098
4.61004	-1.27072
-2.68359	1.10182
0.369499	-2.81314
0.0113184	0.652439
0.535945	-1.77319
0.511036	0.782603
2.4671	-1.12453
-2.61694	-2.384
1.04626	-2.97671
-0.623199	-0.0839258
1.70675	-2.9638
-2.62519	-3.84891
0.557272	3.28195
0.158147	-0.518717
1.69178	-3.11378
2.56611	-0.664457
0.668219	2.65762
2.9259	0.753963
1.44309	0.970703
3.72771	1.92178
-0.434319	0.382083
1.39906	0.999011
4.15591	2.41251
1.01759	-0.550192
-0.390494	1.05229
-2.78949	1.11771
-3.05496	-0.321222
-2.71782	-1.69577
0.394855	-0.585079
0.920415	2.81036
-1.94438	2.64719
-0.157116	-2.30226
3.80878	0.110207
-3.47451	-2.34742
-2.09642	-1.09796
0.317852	-2.01378
-0.193951	1.60522
1.92124	0.519848
-2.5559	1.36732
0.115552	1.41367
0.110238	0.865662
-1.81915	0.316073
-0.184501	-0.474469
2.08037	3.38539
-1.32618	4.13136
1.02201	1.38607
2.56146	2.60402
1.24801	-0.897143
1.13301	0.0302044
3.19465	1.91133
0.437709	1.62014
0.312938	-0.754823
-2.93677	0.135852
2.0751	-1.1127
-3.50455	0.226549
-2.62482	2.24952
-2.09295	-4.57686
1.19428	-2.12359
0.535245	2.3627
5.21075	-0.103624
-0.797861	2.81152
0.460581	1.81467
-0.916876	-2.44211
0.163823	2.84817
1.88021	-3.00405
1.28048	-1.79637
-0.207853	-1.34736
-0.646681	-2.51494
0.603263	-1.31197
0.539265	-3.2287
-1.01496	0.548203
-0.815252	-0.977324
0.158819	-1.7062
0.694807	1.97496
0.560918	0.443202
0.174079	0.491449
-4.15374	-0.415016
-3.30504	-0.72522
2.67647	-0.143534
1.49665	0.0777135
2.75665	-5.21713
-0.657123	0.816851
-3.83071	0.137436
0.783977	2.03697
-1.06443	1.08232
-1.06976	1.28297
2.02954	-0.295144
-2.85111	-0.570592
-0.600549	6.12649
-2.50463	-0.43656
0.166895	-0.45231
-0.94585	-1.20115
0.405205	3.41799
0.345129	3.51381
1.55256	3.68621
-3.95002	1.60126
-0.719379	0.935316
1.20801	-1.15856
1.35805	1.17227
0.782078	-1.06688
0.522329	-0.15241
0.53184	2.43783
-1.56065	2.36891
1.79319	-1.63356
-0.183933	1.33787
-3.00909	0.0983988
3.19168	2.30174
1.82404	4.25963
0.766949	-0.403754
4.16846	-1.51029
-2.62014	0.708165
-0.0308865	3.1512
-0.0842353	-3.13977
-2.1239	-3.92331
-0.0274528	-0.710402
-2.91833	-3.08911
-2.12969	-4.02064
1.22832	2.34076
1.20938	0.103955
0.929651	2.78015
2.4319	0.00144014
-0.603726	-3.50371
-0.785039	2.51082
-0.373889	0.806148
1.50928	0.486892
-2.30861	0.255573
1.63405	3.50975
3.58112	-0.00574248
-0.781586	-0.088295
1.30211	-1.84607
-1.49554	0.284437
3.82325	-0.186539
-1.71858	-0.0333252
1.19285	-0.971553
-0.969566	3.0282
-0.231217	-1.33219
1.47802	-0.970893
1.89415	0.557618
-1.68774	-0.681223
0.584415	-5.59207
-1.89019	-2.25234
0.0496615	0.956716
5.44448	1.12694
-0.939912	0.198641
0.723411	1.09611
0.142661	3.63605
1.3799	-0.0248879
-1.12056	1.86979
1.60603	-2.39013
1.94758	1.21045
2.64189	0.570458
-3.08183	-1.84944
0.806532	-1.27643
-0.877248	3.23469
-1.05489	-0.504639
-0.813512	-1.138
-2.19293	-0.0720884
-0.656823	-1.81214
2.90712	1.4079
2.46345	-2.13555
-1.4852	-1.45449
1.22364	-0.73812
2.65657	-0.46608
1.68056	-0.420394
-1.08489	1.70908
0.0832974	-2.6536
0.304574	-1.3867
-1.48718	-0.657009
0.906424	2.30355
0.439535	0.967307
2.37556	1.69386
-1.29749	-2.51229
0.0888945	-0.407074
-0.659948	0.734683
-2.2365	-0.399837
1.01286	1.63388
2.80279	-2.17848
-2.02487	-0.654034
-3.01626	-0.512877
-1.37606	1.38144
-1.97156	0.119462
1.539	-0.350559
0.748871	-3.3592
0.622509	1.59915
-1.53086	-2.77023
0.720779	-2.63109
1.42159	1.06067
2.88305	0.467078
-1.1209	2.19839
1.74595	1.38806
1.29739	0.950947
4.15984	3.54437
3.28008	3.3308
0.438767	2.09742
0.769601	0.054622
-0.180088	4.02448
2.27897	-2.32467
0.350294	4.73788
0.879157	1.16575
0.399957	-1.45478
-0.599758	-0.728887
-0.155794	0.184324
-1.97009	-1.04313
-2.72266	-0.563889
-1.96454	0.0953318
2.6952	0.321771
-1.56528	0.690963
-2.38711	1.51363
-0.97317	2.76242
-1.12509	-2.01769
0.0955151	2.29782
0.673569	0.178099
1.13366	-1.99491
1.40486	-2.28512
2.16562	0.767493
-4.27263	-2.00833
-2.57837	0.621098
0.436663	0.658586
-0.657084	-1.52595
-0.193412	0.157291
-2.32884	0.0261519
1.42174	-1.25621
-5.46761	0.468172
-0.486504	0.778275
-1.64346	1.75054
-1.03857	0.989837
-0.29742	0.332515
-1.98738	-2.19077
-1.19492	-1.2033
-1.42204	-5.04594
-1.75948	-0.389281
-1.57572	-0.843083
2.46699	-0.958156
-0.613815	1.91179
1.72231	-0.475715
-0.494775	-0.739451
5.32004	1.65915
4.40485	-0.683272
0.0212287	2.52276
-0.443887	-2.1615
0.9164	-1.58138
-0.872987	-0.711715
-3.48894	-0.48986
-0.663791	3.00683
-3.65231	-4.32179
-1.72099	-0.454171
1.75142	0.505282
0.411303	2.36243
-2.94465	0.406425
-1.5789	2.27805
-2.61229	1.02872
1.53555	0.418076
0.41869	0.740634
-1.70737	-1.80936
1.12607	-1.13538
2.52368	3.98333
-0.0656838	-2.41074
-1.03612	-4.29772
0.400899	-1.25327
0.264931	-0.504883
-0.809422	-1.72319
-2.97366	0.318704
4.15072	0.91772
-3.67661	-1.86191
0.999946	-0.189775
0.545343	-1.23316
0.47221	2.83334
2.51304	0.830191
-2.5796	0.635263
-1.77021	0.744378
1.92663	0.776316
1.37967	1.66744
0.660834	2.16544
1.25253	-3.85735
-1.75011	1.79565
0.327972	0.31774
3.15774	2.88949
2.65895	-2.20551
2.55534	-0.927982
0.105711	-0.431546
-2.40828	0.164946
-0.733614	-1.97031
1.08032	-1.845
1.01447	-0.570001
-0.658888	1.8359
-3.63542	-1.67506
-1.62046	2.30949
2.87734	0.247403
3.38509	0.09333
1.00835	0.497734
-0.896977	1.25916
-1.10854	0.309328
-2.44204	-1.8547
0.560161	2.74811
2.09747	1.55592
0.185083	-0.732765
-4.14737	-1.9931
-2.38674	-0.376341
-0.674348	-0.269996
0.516574	0.716117
-2.49977	1.45263
-2.09953	-0.837487
0.599949	0.533639
-1.30273	-1.09153
-1.70003	3.3732
-1.61216	-0.649221
2.3941	-3.11884
-2.12426	-2.37356
1.98697	-1.86775
0.483542	-0.226439
1.52451	-1.18095
0.944017	0.147494
-0.527156	1.58004
-2.39048	2.52515
-2.84159	0.630666
-0.613527	2.66601
-1.13933	-3.34704
-4.00776	-0.234774
0.780182	2.07021
-0.460478	2.88061
0.534377	-3.17576
1.88967	-0.922158
0.576337	1.79116
-0.944217	-0.0444655
2.66886	-0.150005
1.87111	-3.30085
-1.56025	0.208944
0.444203	-1.65882
2.14078	-3.12836
2.49504	2.25419
-0.0111541	0.121031
-0.550487	0.106628
2.73868	3.42414
3.4953	-3.36575
-1.28318	-3.38029
-2.66327	-2.24997
1.94441	-1.14855
-0.570511	3.07022
1.56521	4.2335
1.49673	0.706356
-1.27561	-2.00927
5.1111	-0.0273208
-1.09632	2.16871
-1.80988	0.823977
2.08622	-0.0906031
0.527356	0.931094
0.0847809	-0.871176
1.46337	0.395602
-2.96071	3.26035
-0.0851326	1.36793
-0.938348	0.220161
0.423534	-0.0978515
-0.927079	-1.00837
0.873056	3.62737
3.68372	-5.07892
0.355484	0.0132811
-0.898427	-0.289376
-3.06489	-0.658214
1.50079	2.97675
-0.703697	-0.540788
-0.94829	-0.514194
-1.88205	-1.96946
0.823834	-1.65696
-0.770857	-2.11206
3.24273	0.737463
1.35584	-3.77622
-2.6092	2.07607
1.05633	-3.40429
-0.849791	-1.31462
-0.35205	-1.3319
0.533856	1.62667
-2.19625	0.41012
-1.01118	2.54628
1.82154	-1.49593
-1.72408	1.13502
0.166755	0.496384
-2.46939	0.259364
-3.66303	-2.55627
-0.365736	-0.108935
2.81698	-0.798996
-2.38831	-1.23866
-2.53349	2.47777
0.0101	1.36599
-1.29364	-3.1097
-3.4705	-3.09855
-0.766731	0.0539198
-2.27953	0.520774
1.20339	-1.17175
1.93596	-0.18254
0.621007	0.845105
0.182045	-0.890006
0.594997	0.664506
0.835066	1.24698
2.3705	3.10086
-0.0802628	-3.07792
1.27632	-1.16943
0.119925	-1.66506
-0.622275	-1.79749
1.27445	0.421919
1.7153	3.50993
3.74036	-1.57743
-0.466802	-0.410799
-2.03461	-1.13866
-1.82631	-0.363931
-2.22352	-0.9715
-1.89297	1.64848
3.6587	-1.12618
2.60574	-1.0168
0.495083	-1.25074
-0.197471	-1.47061
-2.31331	-0.261384
-0.729583	-2.58798
0.403233	0.250395
-0.248842	-1.82865
-2.75551	2.48254
0.00693948	0.401934
4.35591	2.0672
-0.863755	0.160355
-0.254023	3.40448
-0.979591	1.25811
-0.910851	-0.459531
0.605495	5.26156
0.481907	0.997194
0.476963	1.64694
0.304034	-0.795726
-1.84634	3.0439
2.16053	0.0343842
-0.0405605	0.0415978
-0.11099	5.05419
-2.68878	2.05823
-2.09042	2.45652
3.17441	-1.98057
0.647863	-3.59637
1.17896	-2.52718
1.1473	0.62344
-0.15138	-0.273802
2.05599	-0.0580951
0.525594	-1.01815
2.28927	-0.32109
1.55955	-0.746989
-2.669	-0.501874
-3.42362	0.943614
-1.31962	-2.7862
-1.13754	2.18048
-3.29151	1.89648
0.878526	-0.157343
-2.1505	-3.98548
0.685209	0.307594
2.39778	-1.56112
-0.937139	-2.09369
0.00809838	0.637438
-2.28859	1.84743
-2.35112	-0.251982
-0.846393	-1.5532
0.914519	2.97527
-0.975908	2.83256
1.02767	2.14271
-1.69196	-0.313097
2.03194	-2.19835
0.65802	1.62031
-1.7455	-0.122098
-0.493524	1.9127
2.24068	-0.216078
-2.00255	-0.883122
2.5728	4.78611
0.727386	-1.26496
-0.346091	1.80418
-2.9629	-3.60106
-4.24887	0.104673
-3.27492	-1.06761
-0.40192	-1.12561
4.64718	0.00937422
0.239678	-0.0677354
-0.0357803	-2.41495
-1.69807	-0.15748
-0.589592	-0.718116
-0.890545	-1.04185
-0.631987	-0.10363
-0.107815	1.06534
0.934777	-0.583363
-1.42762	-0.253832
1.15941	-3.89331
-0.0778166	-2.4336
0.574805	-0.678778
3.07173	1.72656
-0.2372	1.41744
0.0171352	-3.09724
3.75785	2.61512
-2.46528	3.47089
0.091869	-1.34298
3.59632	0.837751
-0.726111	-1.24033
-1.591	-2.90836
-1.89586	5.09657
2.20104	-0.47549
0.634058	3.02628
0.637127	3.8047
-2.31496	0.367155
0.927353	0.331791
1.26584	-1.02743
-0.172451	0.362535
-0.227088	-0.656641
2.05235	0.338574
0.853921	2.9617
-3.22636	3.73836
0.451615	-1.57941
1.02554	-0.227587
-1.83818	0.589118
-1.6048	-1.97685
0.798879	-0.0289007
-0.689204	-2.32099
2.30785	1.11581
-2.41257	-0.532903
-1.44166	2.72637
-1.49865	0.00121811
0.377772	-3.36778
0.896036	-4.02303
1.13007	2.39723
-0.463337	-1.48055
2.79428	-2.17049
-2.61935	0.379344
3.34729	2.56517
-1.09301	-0.180682
-0.833823	1.70714
-1.54832	1.17542
-1.24302	3.52997
-1.38567	1.18392
-0.847686	-1.97856
0.567123	0.953294
-1.68708	-1.62391
0.19199	-0.122641
0.321373	-1.95307
0.296508	2.73217
-3.41791	-0.704287
-0.203876	3.33579
-1.70828	0.797214
0.769692	0.473687
-1.85898	0.0726663
-0.795661	-1.12141
4.2264	-0.627763
1.79991	0.622705
2.4313	-0.855707
-1.07679	-0.645012
0.966663	0.0340549
-1.56311	2.1477
-3.10849	1.56375
0.204882	0.539478
0.724574	1.57275
-1.23406	-1.20686
0.218355	-2.18053
2.98716	-4.59465
1.5843	-1.5131
-0.231214	5.18279
-0.171717	0.367096
0.286501	-1.03674
0.366206	-3.31147
-1.71621	0.169336
-0.108933	1.67505
1.0809	4.22539
2.61893	1.39852
-3.39672	0.443259
-3.47503	2.62334
0.835504	1.86485
-0.233745	0.393938
-1.3306	2.31309
-0.470099	-1.17292
-1.23146	-1.52758
1.47726	1.98154
0.690713	2.92633
-1.24812	-1.94874
2.4693	1.92315
1.047	-1.20246
1.40605	3.009
2.09059	-1.64384
-0.553237	-0.995868
-3.94322	-1.79002
-0.590761	0.732678
2.64923	0.957485
-1.92263	-0.833722
-0.351621	3.34377
-0.0752504	2.19342
-2.58097	-1.543
1.9155	2.32701
1.70233	1.29049
-0.802467	0.0257449
-2.41476	-0.477373
-0.414863	-1.54539
0.251214	0.311782
1.37555	-3.64228
0.228066	-0.967355
0.318463	1.72167
-2.02202	1.72989
-0.309234	-0.69318
1.36225	-0.0321655
-1.01368	0.516833
0.976275	2.82322
-0.0110597	0.893325
1.00592	1.57093
-1.83723	-1.57941
0.64565	-0.064113
-1.60289	3.72393
1.32977	-3.99456
-0.627747	2.06135
1.58181	1.40266
-3.2124	0.0281231
1.56549	0.0285396
-1.51946	0.383668
-3.81796	1.68896
5.98552	4.21976
1.43006	0.496828
-0.52498	-2.80732
-1.70327	1.78225
0.991441	-1.74832
-3.69724	-0.538768
2.06978	2.2805
-1.04289	-0.696051
1.49125	-0.453674
-3.42741	-1.78308
2.73983	0.55798
-1.79734	2.99492
-1.032	0.871295
-1.25981	-3.92929
-0.0766246	-0.82624
-4.24624	-0.47318
1.76384	0.516555
-3.0144	-2.4392
-4.167	0.894472
0.323559	0.382629
-8.32718	1.33367
-5.72903	-0.119042
-6.29167	1.6188
1.44574	-1.90024
0.878226	-3.94624
0.3206	1.07748
-1.32472	1.37716
-1.45411	1.39881
1.70179	-3.09406
-3.29944	-0.863004
2.57137	1.58828
4.35042	-0.541571
1.63227	-2.56701
2.77893	-0.640227
1.20821	0.0116899
0.530388	-1.16044
-2.35521	2.75053
-1.04573	0.385682
3.28736	-0.46005
0.816491	-1.2999
-1.42536	4.23853
-0.854782	1.03653
0.883909	1.55922
0.552662	0.832217
-1.25475	1.04815
3.39013	-0.2291
2.36168	-1.73937
-2.42402	-1.54533
-1.57401	0.426301
4.11967	-1.09269
-1.36224	1.95167
-0.476395	-2.72803
-0.55526	0.0855941
-1.20686	-0.354971
-2.2718	1.33988
4.35936	-2.37365
-0.573736	-2.23134
-1.15476	-0.390509
-1.72418	1.67207
1.35399	-2.54657
3.64254	1.42236
0.0100435	4.94694
0.983732	1.84907
1.41304	-0.146251
1.52093	1.04736
2.11089	2.6362
-1.60976	3.79556
-2.00619	0.52004
3.6167	0.324574
-0.345443	-0.832508
1.14178	2.17185
0.56423	2.7504
1.00365	1.13829
-1.36386	-0.755317
-0.809446	-5.33592
-3.37128	-0.0767568
1.06512	-1.02987
-0.0518142	-1.15329
1.94885	2.21059
-0.482896	0.319105
-4.20821	-0.879331
0.889233	1.32609
-3.35159	4.29667
-2.20814	2.42436
-1.16815	1.09481
1.15428	1.15659
0.632529	-0.757053
-1.12452	1.3945
-3.58787	3.50293
1.02847	-0.929136
1.65179	0.421354
-0.505747	-1.30683
-2.20167	-2.51541
2.24735	2.37468
4.18287	1.31393
-0.720009	-2.40626
-0.480075	1.60579
0.361595	3.71298
1.39605	-3.48149
-0.307957	1.29708
0.0818847	-1.2427
0.0345939	3.41289
-2.4452	0.752622
-1.08214	0.0835023
-1.4811	0.762558
0.696354	-2.28806
1.13802	2.27553
1.05453	0.977859
-0.863545	-1.53733
1.62222	-2.17243
-0.9444	-3.25272
-0.484879	-2.35574
1.9743	0.147135
0.642941	-0.654292
2.28938	2.38674
3.59937	-1.77495
1.8743	-0.698971
-4.32462	-0.786928
-0.65178	-1.26049
3.75774	0.877438
0.391081	0.0533863
1.9072	-0.568219
-0.459317	0.505657
-1.24616	-1.89965
0.269434	-0.701824
0.856064	1.19311
0.100255	1.39372
-1.16269	-0.115014
-3.42968	0.75941
2.53582	-4.9197
0.452496	0.348127
0.0462778	1.26431
0.0120164	-1.01438
-0.571377	-0.37043
-1.53942	1.21751
1.20228	2.23899
-0.771081	-3.18708
-1.26779	-0.285378
0.43692	-1.87216
-3.5675	-0.138957
2.51922	-3.03316
-2.80857	0.348623
-0.723598	-0.823697
4.49647	3.41558
0.489354	4.00317
-2.32433	-3.20595
-1.19699	-2.27554
1.78678	1.17185
-3.87808	2.15164
2.87963	1.25817
-0.821777	-2.22451
3.17165	1.73969
-0.211247	0.223869
0.239313	-1.53076
-1.22302	2.17636
-2.62236	0.241006
1.18001	-0.477573
1.69635	-2.22103
-2.69229	-0.210636
-0.917143	0.401476
-3.00512	0.331917
0.184332	4.96119
3.7265	0.591118
-0.828738	1.2866
-0.499032	0.903422
1.71151	-1.57311
-4.80398	3.08924
-0.675013	-1.90988
0.75985	-1.39917
-0.280362	0.384198
0.550983	-3.08061
-0.508482	0.571751
-0.22144	-1.73668
0.50628	1.32626
-2.62403	0.448725
3.49462	-1.32113
-1.68681	-1.0109
2.79193	-1.22837
1.16429	-0.601571
3.35644	2.09946
2.4912	-0.293386
-1.82239	-1.73545
2.89003	1.6561
3.36409	-1.44632
1.50373	-1.99222
-1.43928	-0.54189
0.741796	-1.67684
0.859003	-3.44529
2.45338	2.15188
2.1243	0.778994
-0.112918	1.33547
-2.11558	1.26706
0.753303	-3.85465
-2.02917	-0.983735
0.999833	-0.808447
-2.43873	-3.11592
-1.46025	-2.72268
-3.71344	-0.339557
-0.972951	-1.03208
-1.81046	3.28622
-0.680314	0.88406
-0.821969	-4.02076
3.57372	2.28245
0.932434	-0.489558
-1.31887	0.887536
-1.46744	0.371036
1.77691	1.06303
-2.52694	0.855853
-2.63204	0.431315
-3.34873	-2.70294
0.164502	-1.39776
-1.58583	-2.70784
0.118536	0.0365558
3.14835	-0.0376555
0.907214	1.48904
-0.177008	1.70544
4.19326	0.847425
-1.04225	-1.99073
1.0022	1.49291
0.580275	-1.38211
0.860585	-1.19957
2.45464	1.55906
1.92297	-0.460649
-1.3737	2.1152
0.0613127	-1.97009
1.60981	-1.63414
-0.533479	2.02404
1.81119	-1.82429
-3.48809	-0.420566
4.06466	4.51039
-2.34895	-0.84002
1.70676	1.15383
-2.24535	3.38339
0.820183	-1.3501
-0.732323	1.93366
-3.31111	-2.00153
-0.775626	1.67345
0.49591	0.254248
-0.487879	-2.80659
0.605373	-0.608593
3.29841	2.61377
-0.308129	2.60031
-1.4743	-0.23766
2.53632	0.51455
-1.61483	2.56702
-0.933706	-1.4856
-0.684486	2.26673
-0.510184	0.731136
-0.977457	0.241081
2.06789	0.357589
-1.86622	-3.45359
0.0578403	-0.230009
